Player_id,Team,Player_name,Role,Nationality,Auction_price,Batting_type,Bowling type,Level,PPS_Score,Consistency_Score,Opening_Score,Middle_Score,Death_Score,Final_Phase_Score,RSI_Score,TCS_Score,FIS_Score,Overall_Score
SRHW2,SRH,Ishan Kishan,Wicket Keeper,India,1125,Left-hand,Right Off-Spin,capped,76.16791756051596,80.74308730861277,81.00127053885512,89.02793620521226,79.0164773274715,82.13012006540389,73.26875752628867,65.08992586995933,30.0,69.41
DCO1,DC,Vipraj Nigam,Bowler,India,50,Right-hand,Right Leg-Spin,Uncapped,66.21299829681914,85.81787290202627,75.22032106664993,83.41618922530901,75.83920320042773,79.84605440606363,30.0,92.25345876718025,81.80522259638704,69.23
CSKW1,CSK,Devon Conway,Wicket Keeper,New Zealand,625,Left-hand,Right Medium,capped,81.05603589869867,65.49395201322788,75.94162453649784,76.84055708336285,69.9939262035276,73.83397962012559,66.66244009565995,78.26071321218706,30.0,69.01
RCBB2,RCB,Rajat Patidar,Batter,India,1100,Right-hand,Right Off-Spin,capped,67.25909707723143,58.25741949368606,74.04727422871252,57.700769485668104,71.82767216572664,68.14037104602409,66.42186236082574,79.3970158831871,63.23562290939643,68.91
SRHA2,SRH,Abhishek Sharma,All Rounder,India,1400,Left-hand,Left Off-Spin,capped,89.2146250788449,69.60037508032192,74.69496132814199,72.66415709941819,76.07824912838132,74.36417168505926,55.8535085808256,90.79344753446952,30.0,68.81
DCB1,DC,Faf du Plessis,Batter,South Africa,200,Right-hand,Right Off-Spin,capped,67.04888907383526,53.84906316468506,69.90117460005206,61.51929287526561,66.78821292664118,67.07877746150687,64.6391960592062,76.70437152126144,63.055597456973786,67.15
KKRB4,KKR,Angkrish Raghuvanshi,Batter,India,300,Right-hand,Left Off-Spin,capped,69.43583479181365,58.83965636623669,70.95032540911188,67.45008035760851,65.7321908090141,68.15707643082476,68.9428030760896,80.5232374626848,30.0,66.89
MIB3,MI,Tilak Varma,Batter,India,800,Left-hand,Right Off-Spin,capped,62.357539502753035,54.118244683976954,63.30767779120115,56.012968029491205,61.67150109467426,61.139838638762534,66.62445011326793,75.67213956145054,70.46331217695186,66.56
DCB4,DC,Sediqullah Atal,Batter,Afghanistan,125,Left-hand,,capped,70.26036733491125,66.50521711412267,72.84544011163077,68.51767205086053,80.1968351654198,76.5214528329841,63.81527519077457,74.52143373883652,30.0,66.25
GTW4,GT,Jos Buttler,Wicket Keeper,England,1575,Right-hand,,Elite,68.19485175267388,62.23596209336622,66.70144360651682,65.14391135833444,65.42982877972574,65.91797988599502,73.16020348639692,65.57295433637938,51.5355203142003,66.18
RRA1,RR,Riyan Parag,All Rounder,India,1400,Right-hand,Right Off-Spin,capped,61.81954359021481,57.866736913540194,56.61672644539556,54.469847101811034,56.56556046157647,55.684190749445094,52.93341475637117,77.8019627004807,87.75418625834646,65.62
CSKB1,CSK,Ruturaj Gaikwad,Batter,India,1800,Right-hand,Right Off-Spin,capped,67.81935573864925,53.0854236133487,66.88678477387116,60.82665484091413,62.09185839092177,63.68606121248969,69.80018824265562,79.02591588722503,30.0,65.24
DCW1,DC,Tristan Stubbs,Wicket Keeper,South Africa,1000,Right-hand,Right Off-Spin,capped,57.69257087162034,58.41995409684493,72.14501946053409,61.60922329473089,68.66537531719291,68.39895896585637,66.13582447159656,58.13436122023687,93.10101284195022,65.13
LSGA1,LSG,Ayush Badoni,All Rounder,India,400,Right-hand,Right Off-Spin,capped,70.22739990731398,59.774836277483324,62.12365358941997,64.64581291046625,61.87954228508172,62.76022956877932,49.94375958717413,83.44070480152189,62.44473259497547,64.96
DCW4,DC,K L Rahul,Wicket Keeper,India,1400,Right-hand,Right Off-Spin,Elite,66.21843143472952,64.06613538989288,74.67265157800882,72.88350741107868,67.89271021541026,71.36048856007399,71.45293765705979,67.77033195580682,30.0,64.85
RRB5,RR,Nitish Rana,Batter,India,420,Left-hand,Right Off-Spin,capped,66.58193880725449,51.70651557396995,77.80366367635315,56.92470959664951,73.37064034038002,73.34250871352089,66.65585183741146,74.923368517058,30.0,64.55
MIA4,MI,Will Jacks,All Rounder,England,525,Right-hand,Right Off-Spin,capped,63.33985950370359,58.7769078331739,64.42207140840193,55.90120984508542,62.498565052169894,59.98403623550211,49.1639513200868,78.86220400371778,75.66959542903524,64.27
KKRW2,KKR,Rahmanullah Gurbaz,Wicket Keeper,Afghanistan,200,Right-hand,Right Medium,capped,73.30737915166391,59.22280135366782,75.99050564315392,62.716029315766235,72.51300502964361,71.03448477992546,59.96523043006107,72.84120532043406,30.0,63.78
CSKA2,CSK,Rachin Ravindra,All Rounder,New Zealand,400,Left-hand,Left Off-Spin,capped,67.50636058223323,56.2778954438871,68.46667556636243,62.12978410582609,61.86417230607748,64.05749939545679,57.521588198425334,67.08626147045825,70.4375502791859,63.66
LSGB2,LSG,David Miller,Batter,South Africa,750,Left-hand,Right Off-Spin,capped,68.80825791981883,58.59611246243075,75.73091843605627,59.74303064466021,73.2641226503449,71.3789334480902,59.96190471457422,58.95865943530729,69.67327287412621,63.59
GTA4,GT,Sherfane Rutherford,All Rounder,West Indies,260,Left-hand,Right Fast-Medium,capped,74.65581751436531,66.17710877554838,70.27827906506026,67.42393209011799,73.02042460276328,70.38410201364154,61.515851652368376,75.41076391093353,30.0,63.57
MIB4,MI,Naman Dhir,Batter,India,535,Right-hand,Right Off-Spin,capped,64.11707442420001,69.57109827313036,82.75316714106181,64.39923903788062,84.68412040094744,76.92863808589296,69.86449243638108,59.506703825272794,30.0,63.46
RRB2,RR,Shimron Hetmyer,Batter,West Indies,1100,Left-hand,,capped,62.595232886597564,58.50510187204108,77.3460373157451,57.248650678945424,75.69890742443638,71.40569574548338,62.28970822416829,67.72427924054676,49.7423071407804,63.43
RCBB4,RCB,Tim David,Batter,Australia,300,Right-hand,Right Off-Spin,capped,58.40706904773026,55.213236359960156,73.63644776612179,54.99413205357168,72.36173360773816,68.6101067314143,71.42310437088096,58.04933504286397,63.76126715383905,63.32
DCA1,DC,Ashutosh Sharma,All Rounder,India,380,Right-hand,Right Off-Spin,capped,68.67149051289618,60.96732029363456,73.57466590870646,67.65308035126095,75.84558928398961,73.12132721997428,59.365643776818025,65.25139059851921,49.85194793534819,62.82
RCBB5,RCB,Mayank Agarwal,Batter,India,100,Right-hand,Right Off-Spin,capped,60.12060464627907,72.93502023330132,82.87672566287928,77.6403761100183,73.54908527759397,77.5483361414241,69.92131784974805,57.11689005842557,30.0,62.7
CSKA4,CSK,Vijay Shankar,All Rounder,India,120,Right-hand,Right Medium,capped,61.159799054475485,55.86312813576911,73.30367074267225,65.40755374316153,69.90722282765893,71.06102449794392,56.36075685973534,61.00312825931921,69.73196480193369,62.15
KKRB3,KKR,Rinku Singh,Batter,India,1300,Left-hand,Right Off-Spin,capped,63.68989325565314,60.049571509769606,81.19304343236634,58.29420803695862,80.70306286605236,75.91842525109139,65.46988398451357,61.359273464467904,30.0,61.65
GTA2,GT,Rahul Tewatia,All Rounder,India,400,Left-hand,Right Leg-Spin,capped,59.95307175595223,53.832596709405024,73.5496748553694,50.92091428498362,71.38065758240879,66.48814141750776,52.132994575761415,52.41104935127453,86.29361247140648,60.89
GTO7,GT,Prasidh Krishna,Bowler,India,950,Right-hand,Right Fast,capped,57.43931260002006,75.90422471406751,53.010569408587514,79.90152323182176,54.12055207570707,59.4086971579776,53.91301018455103,55.993200280160046,81.90116393110883,60.78
GTA1,GT,Shahrukh Khan,All Rounder,India,400,Right-hand,Right Off-Spin,capped,70.28801018971808,61.98533596782862,72.92879783926293,63.53561836279456,74.63799189351849,71.30244358436364,30.0,68.69969199392126,69.60545773234062,60.72
KKRA5,KKR,Sunil Narine,All Rounder,West Indies,1200,Left-hand,Right Off-Spin,Elite,62.43931724314366,63.73327762095034,59.077576943504184,59.35470477025119,59.41543814593574,59.30416960713881,53.466224259780034,73.70184190379604,48.45425533499309,60.52
MIA8,MI,Corbin Bosch,All Rounder,South Africa,30,Right-hand,Right Fast-Medium,capped,65.77135658601895,65.43585218226818,63.35159213109362,68.39090381354274,64.66961001530822,66.69157597928037,53.84533137328101,77.26139863551464,30.0,60.41
GTA9,GT,Arshad Khan,All Rounder,India,130,Left-hand,Left Fast-Medium,Uncapped,62.44466597812695,61.97881703350286,64.73162186757787,65.5349124021455,70.38667504482292,66.69156017476394,30.0,66.4101070639201,81.86093216305996,60.23
LSGW4,LSG,Rishabh Pant,Wicket Keeper,India,2700,Left-hand,,Elite,59.67412771808744,77.36324141636359,75.20483044089455,81.01329752884229,77.03363698528071,76.91341712008114,58.78145857580333,56.427068174635664,30.0,60.03
CSKA1,CSK,Shivam Dube,All Rounder,India,1200,Left-hand,Right Medium-Fast,capped,68.49026018857589,59.75827618127764,69.38207210902789,62.71279102282496,71.71543550714742,68.4525380392623,30.0,71.12970889033551,63.09545465183557,59.2
MIO1,MI,Jasprit Bumrah,Bowler,India,1800,Right-hand,Right Fast,Elite,57.63430996900598,75.26503998427108,52.8098818326559,68.23468286540285,53.91417536464745,60.72195702607415,53.67419157051081,52.8063883051893,71.24420317081243,59.02
SRHA5,SRH,Harsh Dubey,All Rounder,India,30,Left-hand,Left Off-Spin,Uncapped,63.5479431618308,97.72207211355591,67.07393320288784,93.98839831947384,75.71100963176343,78.83260892676009,30.0,61.794276479463264,30.0,58.87
SRHO8,SRH,Jaydev Unadkat,Bowler,India,100,Left-hand,Left Medium-Fast,capped,58.702405636690095,86.45019529665548,56.33784660753284,76.40884408980709,59.42723662204692,65.29108278019058,51.05192824843191,54.4228545909026,50.39588400263865,58.65
PBKSA9,PBKS,Marco Jansen,All Rounder,South Africa,700,Right-hand,Left Medium-Fast,capped,56.902791501450665,71.82188783469903,53.78006979688812,67.1570898155085,55.19965984078402,58.55037799639416,48.4564014185854,55.06260168939443,63.09545465183557,58.26
KKRA3,KKR,Venkatesh Iyer,All Rounder,India,2375,Left-hand,Right Off-Spin,Elite,64.74485474275541,50.07276589766819,64.86324328000121,53.38698504720951,61.462588626006735,61.6397094214623,53.60891405608198,65.97909525172545,51.59017625634442,58.12
DCO7,DC,Mustafizur Rahman,Bowler,Bangladesh,600,Left-hand,Left Medium-Fast,capped,56.78209517643869,71.13056461221095,53.716117326229394,67.24634343846951,55.86179024996455,59.41051501718115,47.70364039674127,52.7281516399223,80.55316272664722,57.71
SRHO7,SRH,Eshan Malinga,Bowler,Sri Lanka,120,Left-hand,Right Fast-Medium,capped,59.20244546082401,90.50686509866361,57.05077940951158,78.34197522708853,61.30841795498326,66.19608834064026,50.97396517504053,56.430145424018704,30.0,57.71
CSKB4,CSK,Rahul Tripathi,Batter,India,340,Right-hand,Right Medium,capped,58.914305078481746,51.46221421860463,67.96457526282433,55.19964489072606,63.629054042856474,63.40210363231809,52.86506815042923,58.4720774837358,63.103436259730614,57.64
KKRW1,KKR,Quinton de Kock,Wicket Keeper,South Africa,360,Left-hand,,capped,60.59585833390025,52.359945878698824,62.442881985645705,54.724436108009606,64.283980592548,60.45559980993399,62.48230874540609,62.01168020507855,30.0,57.52
RCBO10,RCB,Lungisani Ngidi,Bowler,South Africa,100,Right-hand,Right Fast-Medium,capped,56.469241569802605,58.69803116658917,51.43409639793191,57.48092361374877,52.608347866107906,53.87553187837417,49.5885347227414,60.457323266547874,75.3052849382787,57.46
KKRA2,KKR,Ramandeep Singh,All Rounder,India,400,Right-hand,Right Medium-Fast,capped,60.704196808237285,52.59010600589237,72.99003129596919,48.9901194368434,74.84173860497538,66.40345988200443,50.482784189459096,53.718207084354454,63.09545465183557,57.26
DCA3,DC,Axar Patel,All Rounder,India,1650,Left-hand,Left Off-Spin,Elite,60.79161058669891,53.040129260395986,56.70045632311287,54.01009809296454,55.44512175815783,55.322207477742054,49.94673081695396,64.71931952223898,56.551362421205084,56.79
LSGW1,LSG,Mathew Breetzke,Wicket Keeper,South Africa,75,Right-hand,,capped,61.8690207197196,55.98792599107979,71.16596576454032,57.55057719976841,71.72127784731495,69.98305741795708,55.95169157631411,57.20319623564666,30.0,56.67
MIA6,MI,Mitchell Santner,All Rounder,New Zealand,200,Left-hand,Left Off-Spin,capped,57.22158863893979,64.86569574232382,57.222876529905406,63.51179055507455,58.2666875880529,59.22623481320419,30.0,55.3399702318942,82.48938104857945,56.64
SRHB3,SRH,Abhinav Manohar,Batter,India,320,Right-hand,Right Leg-Spin,capped,64.13537007437466,53.51202450539596,63.67554486995236,60.949811845052736,66.41403974502526,64.08103772060659,53.93952623589408,61.67533540632832,30.0,56.49
RCBA1,RCB,Krunal Pandya,All Rounder,India,575,Left-hand,Left Off-Spin,capped,56.50179052448205,60.6364930463033,55.27900942801445,57.07081459423739,53.78670198287046,56.01177125980048,51.57496375576311,60.74617129642016,49.908843222221165,55.92
CSKW2,CSK,MS Dhoni,Wicket Keeper,India,400,Right-hand,Right Medium,Elite,58.954245710469856,52.7018069786305,61.779243249253454,51.843482132145326,62.453534797404615,57.210927968618215,55.46728771158019,53.37030850884054,59.9381107029492,55.9
MIO2,MI,Ashwani Kumar,Bowler,India,30,Left-hand,Left Medium-Fast,Uncapped,58.865613652540375,73.1648585562529,57.82481393402374,73.75974833790556,61.47741917001916,64.17106726148809,30.0,58.88858918620413,76.71876085723943,55.67
CSKO7,CSK,Noor Ahmad,Bowler,Afghanistan,1000,Left-hand,Left Leg-Spin,capped,58.08187545473123,72.72240014321176,62.09584116568491,70.12146089489022,64.9853999067885,65.39473236222496,50.985324497597645,55.77679380408142,30.0,55.48
RCBA5,RCB,Romario Shepherd,All Rounder,West Indies,150,Right-hand,Right Fast-Medium,capped,56.46460274873384,57.86736651162959,55.985229436441756,59.74931386984193,57.66140437734047,58.384763283380785,68.05713615733845,55.99276138382382,30.0,55.22
SRHA1,SRH,Nitish Kumar Reddy,All Rounder,India,600,Right-hand,Right Medium-Fast,capped,55.557523144264444,52.35767273527503,56.61182183886749,50.032935751939135,54.888199456428396,52.760393717644455,47.30379309758037,65.18132344341498,55.316001536223226,54.9
GTA12,GT,Washington Sundar,All Rounder,India,320,Left-hand,Right Off-spin,capped,61.24678771607163,52.26438124700077,57.022308013075474,51.94949254076577,56.47599082911255,54.81481267450863,30.0,80.66574140906597,49.895715134673964,54.87
PBKSO1,PBKS,Harpreet Brar,Bowler,India,150,Left-hand,Left Off-Spin,capped,57.259028259038615,73.13121516708418,63.741067179486464,63.072725055120415,66.08652483916835,64.03702821481042,48.18510060106355,56.699350524760256,30.0,54.73
